"timestamp_est","anonymous_id","language","question"
"2020-03-21 21:03:31.99","a835a06f-5e2b-45f0-a4bf-75bf0cda6263","fr","Que doit-on faire si notre enfant a le nez qui coule"
"2020-03-21 21:39:35.52","0e6422b9-aaf8-46ec-8d2c-106fa7ec81af","en","is it dangerous to travel"
"2020-03-21 18:21:58.124","4c8561e9-21bc-4c37-8e87-3c2b971f4f85","en","Pourquoi est-ce que le Covid-19 est aussi contagieux?"
"2020-03-21 18:40:39.469","b3a54e31-7be8-45e7-b92a-259b109ecc78","fr","Combien de fois par jour dois-je me laver les mains ?"
"2020-03-21 21:38:30.241","120df8c2-5148-4cde-ad3c-2f4eb595af5f","fr","Quels sont les délais avant que j'aie mes résultats ?"
"2020-03-21 23:21:56.733","8e750805-9fc2-4702-a244-0b7e67cf29ad","vi","What is"
"2020-03-21 18:14:47.581","704edcef-eac3-498c-9163-c696e68a0208","en","test"
"2020-03-21 20:22:49.04","2ae846ef-37a3-423d-bed3-6487c6369e17","fr","Si nous avons le covid-19, combien de temps sommes-nous contagieux?"
"2020-03-22 01:41:10.805","3c16663e-dc8b-48f7-8168-d98020a0178e","fr","Durée de la pandémie"
"2020-03-21 21:42:26.854","5d67c6b6-b620-415a-8b50-356a978bd8dc","fr","Si je suis infirmière et enrhumée, dois-je me placer en confiminement"
"2020-03-21 22:48:25.085","ac080ca3-54ce-4d49-8c62-b2d850d228e8","fr","Pourquoi je dois m'isoler?"
"2020-03-21 19:50:01.25","ceae6bf7-a5ec-4832-934d-211ebc182948","es","Le port du masque est requis pour tous ? "
"2020-03-21 20:56:54.137","a0147f27-050a-456f-9d52-8f4b317ba678","zh","how is going"
"2020-03-21 17:31:36.824","80a224a2-35ff-4c23-906b-2de9a6c334d9","fr","Comment nettoyer les surfaces poreuses comme les sacs à main, sacs à dos, sacs d'épicerie réutilisables?"
"2020-03-21 17:41:30.31","a450d496-8c9b-497f-b19e-b5371abac3f6","en","Will Covid19 mutate to a different more virulent strain"
"2020-03-21 17:54:33.004","e912766a-3a24-4c7c-8520-f1552b2b8982","fr","Combien de temps est ce que le virus reste actif sur les surface lisse? "
"2020-03-21 17:31:36.756","80a224a2-35ff-4c23-906b-2de9a6c334d9","fr","J'ai mal à la gorge sans aucun autre symptômes. Dois-je m'inquiéter?"
"2020-03-21 18:59:56.423","0c3f8668-cc95-49c7-b6db-8c9d7e33f78c","en","A"
"2020-03-21 21:02:16.949","ade53337-3569-4262-98e1-d6ed254307cf","fr","Puis je avoir la Covid 19 une 2 fois?"
"2020-03-21 21:38:30.232","120df8c2-5148-4cde-ad3c-2f4eb595af5f","fr","Où puis-je me faire tester ?"
"2020-03-22 00:55:10.425","dfd74f5f-5c3e-4de2-b6c2-7d3d1b2fd38c","en","How long does the virus stay airborne?"
"2020-03-22 00:19:00.966","68816e96-c5ba-437f-b29e-e353c9540545","fr","Le virus peut-il muter? Si oui, quelles sont les conséquences de la mutation ?"
"2020-03-22 01:41:10.762","3c16663e-dc8b-48f7-8168-d98020a0178e","fr","Durée du confinement"
"2020-03-21 21:16:05.947","fe6ad58c-5118-4838-b22e-f73390b22c1b","fr","Est ce que l’assurance maladie sera valide à l’extérieur de la province?"
"2020-03-21 20:35:38.337","44195a4b-dcf1-4fa9-8eac-90c58a78bc90","en","Puis-aller souper chez des amis?"
"2020-03-22 01:00:35.034","b8ba88da-151b-4d8a-a573-738feccd7008","es","systomps"
"2020-03-21 20:42:27.929","f0558e6e-c1b5-45ab-911e-ebef3ebb198f","en","no"
"2020-03-21 18:57:23.139","664b2bcd-1a32-490b-8739-4a1a5eb4d4a7","fr","Combien de temps doit rester une personne en quarantaine après être guérie du covid-19?"
"2020-03-21 21:37:13.441","3b9bc929-27fa-40df-ae67-e24ad9a547b6","en","How mild are most cases"
"2020-03-21 21:02:54.472","30cd7e32-b104-42ca-9368-a8c357088030","fr","Vais-je mourir."
"2020-03-21 23:14:22.428","e03f3e0a-a889-43d4-a506-4af32cbee107","en","What are the symptoms"
"2020-03-22 01:41:10.668","3c16663e-dc8b-48f7-8168-d98020a0178e","fr","Symptômes "
"2020-03-22 00:06:37.353","39934ada-d827-4868-8aff-58dcaaf317e7","en","Impact of covid"
"2020-03-21 21:39:35.518","0e6422b9-aaf8-46ec-8d2c-106fa7ec81af","en","will I die"
"2020-03-21 17:05:23.838","ae677b7c-57c9-488f-acfc-2aeea4bcff50","fr","La Chloroquine soigne la COVID19 ?"
"2020-03-21 21:26:33.696","3b58140a-f53e-491f-a3dd-79f0416bab56","en","how does it get transmited"
"2020-03-22 00:57:30.939","6078c3c4-c3ce-4181-ac87-06e3292d2140","en","J’ai des symptômes, mais je n’ai pas voyagé. Devrais-je me faire tester? "
"2020-03-21 18:20:20.388","704edcef-eac3-498c-9163-c696e68a0208","en","test"
"2020-03-21 22:26:13.015","c9e78483-348a-462f-ac9e-cb5be55c6bd8","fr"," Combien de temps une personne infectée peut-elle rester contagieuse?  (Nous savons que le virus prend 2 à 14 jours pour se developper. Mais lorsqu'il se manifeste, combien de temps demeurons nous contagieux?)"
"2020-03-21 18:48:44.987","7f0bd659-d209-4d2b-bd3a-f0fe73cb085b","en","Is the severity of disease dependent on incubation period? "
"2020-03-21 22:26:35.587","71a9c90e-4833-429a-bc9d-bea9fab11350","fr","Combien de temps le virus reste t-il vivant sur une surface telle qu'une barre de métro ?"
"2020-03-21 22:15:22.377","85286407-e3ef-4c2c-90d9-521f8e894f6b","fr","Est ce l’on a des migraines comme symptômes de la COVID-19, svp?"
"2020-03-22 00:16:53.581","c68c88d6-4c9a-46a9-92be-45fe475a390c","fr","Quel est le test administré pour le diagnostique ? combien prend-il de temps pour avoir une réponse? Quelles est sa mesure de sensibilité?"
"2020-03-21 20:48:51.836","563ad0a0-b8d2-49c8-909d-14fc7a495dd7","fr","il est considéré '' permit '' '' ou non recommandé '' ''ou a proscrire''  de prendre une marche de santé à l'extérieur en solo ou en couple ou en famille en tenant compte des regles de distanciation ?"
"2020-03-21 18:34:01.447","2ed265ae-fc3e-4121-a7f7-40fbf2e21375","fr","Est-ce que le virus donne mal au ventre ?"
"2020-03-21 18:56:44.254","1dfa96ae-da69-4e13-a82f-065e558c1b55","en","How many cases in Montreal "
"2020-03-21 21:21:03.327","b525232a-a8a2-48f9-b6c3-c612ef412c72","fr","Quelle est la durée normale de quarantaine si on est atteint du covid-19"
"2020-03-21 19:50:01.32","ceae6bf7-a5ec-4832-934d-211ebc182948","es","Je dois rentrer d'urgence au pays, les aéroports sont-ils des lieux sûr ? "
"2020-03-21 21:45:13.516","85e6cdad-531a-4a3f-9a86-8fad681731c7","en","How long after being asymptomatic are you no longer contagious? "
"2020-03-21 21:27:37.392","39284199-ceec-4105-9097-a895fcbbb681","fr","Y a t-il des symptômes plus rare du corona virus?"
"2020-03-21 21:28:01.183","f613f0e1-117b-4343-9e77-4fb4b9b168a4","en","are outdoor walks considered safe?"
"2020-03-21 22:48:25.033","ac080ca3-54ce-4d49-8c62-b2d850d228e8","fr","Quelles sont les risque que j'ai de pogner le virus covid-19"
"2020-03-22 01:27:35.259","a3032e99-ff0f-4481-897e-9d6f66fb784f","en","how much fever should i tolerate before going to the doctor? "
"2020-03-21 22:15:22.519","85286407-e3ef-4c2c-90d9-521f8e894f6b","fr","Durant combien de temps sommes nous contagieux quand on a la COVID-19?"
"2020-03-21 19:36:41.362","2d449b12-67cc-4f7a-8da5-57786669be18","fr","Est-ce que l’essoufflement fait partie des symptômes? "
"2020-03-21 18:21:58.118","4c8561e9-21bc-4c37-8e87-3c2b971f4f85","en","Est-ce que le covid-19 est contagieux?"
"2020-03-21 22:28:21.973","c657cdae-af3d-43b4-bfb4-64ed55433a3c","fr","Peut-on avoir le corvidé-19 sans avoir tous les symptômes?"
"2020-03-21 19:13:41.036","6bcfe004-73de-4f56-8ff0-dd66640fd022","en","Will I die if I get covid 19?"
"2020-03-21 17:54:32.882","e912766a-3a24-4c7c-8520-f1552b2b8982","fr","Est ce que je dois porter un masque pour sortir de chez moi? "
"2020-03-21 17:17:52.701","5b000a32-4ccc-47a1-a8da-5bf1559abc56","en","What’s the death rate for healthy US 37 year old males?"
"2020-03-21 20:07:55.37","371330ad-e93d-41a4-85b5-bdfa5611469a","en","testt"
"2020-03-22 00:19:01.028","68816e96-c5ba-437f-b29e-e353c9540545","fr","Est ce que pe groupe sanguin peut avoir une incidence sur la contraction du virus? "
"2020-03-21 22:04:40.66","64179534-4b74-4d60-8b80-827332536657","fr","Est-ce que je dois laver tout ce qui revient de l’épicerie?"
"2020-03-21 17:35:54.119","d8f93e1c-180c-44c8-8c27-7ebeeceda751","fr","Quelles sont les mesures de sécurité pour minimiser le risque COVID-19"
"2020-03-21 18:21:58.104","4c8561e9-21bc-4c37-8e87-3c2b971f4f85","en","Qu'est-ce qu'un virus?"
"2020-03-21 17:46:41.075","53894a08-21b2-49cb-832d-cfa6c0683d4f","en","I am 24 years old. What is my risk of having severe symptoms of the virus ? "
"2020-03-21 22:41:05.66","7a8ef480-4e63-429e-b7ff-4763ad47cfe2","pt","What are the main synptoms?"
"2020-03-21 21:38:30.224","120df8c2-5148-4cde-ad3c-2f4eb595af5f","fr","Quels sont les symptômes la maladie ?"
"2020-03-21 23:43:09.879","c27712d5-1fcc-48fd-8752-ab98fe3e2268","fr","Quels sont les principaux symptômes du COVID-19?"
"2020-03-22 01:16:41.455","9d8e530d-9af3-4a71-8cf0-87a798fbec78","en","How long does the virus remain active and alive after attacking a human body?"
"2020-03-21 19:50:01.384","ceae6bf7-a5ec-4832-934d-211ebc182948","es","Mon employeur ne désinfecte pas mon lieu de travai, est-ce un risque "
"2020-03-21 23:24:59.483","e46af548-c65a-4244-bf92-1dc281a03fe7","en","When will covid end?"
"2020-03-21 22:22:58.09","d9df507b-3d73-4a7c-bff8-d2fd90664e34","fr","Quel est le % de la population touchée par chaque province au Canada?"
"2020-03-21 21:20:25.389","401332f7-58f8-4616-bb8d-59972ff0ee9c","en","If someone was infected once, can they be reinfected? Can they still carry the virus and infect others?"
"2020-03-21 19:50:01.395","ceae6bf7-a5ec-4832-934d-211ebc182948","es","Puis-je continuer à entretenir une relation avec ma conjointe ? "
"2020-03-21 22:13:06.85","25c411a9-867c-4be5-b680-49802031661e","fr","Est-ce que mon journal du matin peut porter le virus si le livreur est porteur?"
"2020-03-21 21:04:09.593","70cfcac4-2448-4390-a32c-110eec7b642d","fr","Dois-je déclarer mon état de santé en toute confidentialité? "
"2020-03-21 21:04:58.195","6b6b5f8b-7580-4a63-83de-10951a203af8","fr","Quel est l’âge le plus sensible au covid-19?"
"2020-03-21 17:34:08.549","d8f93e1c-180c-44c8-8c27-7ebeeceda751","fr","Qu'est ce que c'est le COVID-19 ?"
"2020-03-22 01:41:10.866","3c16663e-dc8b-48f7-8168-d98020a0178e","fr","Taux de décès "
"2020-03-22 01:41:10.842","3c16663e-dc8b-48f7-8168-d98020a0178e","fr","Taux de mortalité "
"2020-03-21 21:03:00.692","a57f2090-8fc3-441f-a292-0297d3919fd1","en","How to protect myself on a plane"
"2020-03-21 20:52:58.4","b68868d4-f020-44b1-bde4-3fa7a3bb5f6f","fr","C dangereux pour quelqu'un hasmatique"
"2020-03-21 19:50:01.359","ceae6bf7-a5ec-4832-934d-211ebc182948","es","Comment puis-je faire mes courses alimentaires en sécurités ? "
"2020-03-21 19:13:41.038","6bcfe004-73de-4f56-8ff0-dd66640fd022","en","What to do if I think I have covid 19?"
"2020-03-21 17:48:19.431","27902bc1-e88c-4725-af28-7c219a95f343","fr","Si j'ai de la température et de la toux que dois-je faire"
"2020-03-21 19:50:01.266","ceae6bf7-a5ec-4832-934d-211ebc182948","es","L'automédication peut-elle aider à vaincre la maladie ? "
"2020-03-21 17:52:17.785","94154cbd-75f5-409f-8338-05018c12a9b9","en","Why didn't you answer my first question?"
"2020-03-22 00:57:30.924","6078c3c4-c3ce-4181-ac87-06e3292d2140","en","Comment puis-je me faire tester?"
"2020-03-21 17:56:53.41","13cf1afb-9a52-4e43-ac2d-f3a5c8504a97","fr","si je fais atchum cest grave?"
"2020-03-21 18:22:01.291","49a00803-1814-427a-b79a-58284de2e968","en","how many new cases"
"2020-03-21 23:11:44.808","8574ece7-da0a-4566-ba6b-d70d5b14962f","fr","Que dois-je faire si j'ai des symptômes"
"2020-03-22 00:33:48.352","5b79108d-8d7d-45fb-99d3-f4d8620949fc","fr","Doit-on mettre notre linge au lavage à chaque jour? Fini de porter les mêmes jeans jour après jour?"
"2020-03-21 17:39:34.381","83f51718-d521-4b00-9f0e-01e5b2f5d68f","en","What are the symptoms of Covid-19?"
"2020-03-22 00:10:19.935","165dfaa6-84a9-4f0b-85ed-a217530bd003","en","How does it spread ?"
"2020-03-21 20:43:52.514","ba043e5a-e24c-49bc-a618-4ad18524d032","fr","Can I go outside?"
"2020-03-21 22:22:58.116","d9df507b-3d73-4a7c-bff8-d2fd90664e34","fr","Lorsque l’on parle du nombre de cas dans le monde, est-ce que les gens rétablis sont compter? Ce serait bien de savoir le nombre de cas actifs actuellement dans le monde sans compter les gens rétablis."
"2020-03-21 22:13:06.75","25c411a9-867c-4be5-b680-49802031661e","fr","Est-ce que je dois laver tous mes achats à l’épicerie?"
"2020-03-21 21:38:30.251","120df8c2-5148-4cde-ad3c-2f4eb595af5f","fr","Est-ce que mon employeur doit me payer durant l'isolement ?"
"2020-03-21 21:08:40.631","aa235e8a-5bbb-493b-a5dc-3338af945df8","fr","est-ce qu'on peut attraper la Covid-19 plus d'une fois?"
"2020-03-21 18:21:58.111","4c8561e9-21bc-4c37-8e87-3c2b971f4f85","en","Pourquoi dois-je éviter les contacts avec d'autres personnes?"
"2020-03-21 21:34:53.42","a1d0b19f-0c9b-4404-968a-497a2bdf9ceb","fr","Est-ce que vous avez de l’information à transmette aux travailleurs étrangers (en espagnol)"
"2020-03-21 22:48:25.001","ac080ca3-54ce-4d49-8c62-b2d850d228e8","fr","Pourquoi doit-on rester en confinement?"
"2020-03-21 19:10:45.242","76dcbfcb-fbd4-4b7d-a0ad-bfb5c27087f2","en","Where did COVID-19 come from?"
"2020-03-21 17:20:59.193","1c991aeb-b4df-4d84-9595-367d7385e3b6","en","When will covid end? "
"2020-03-21 17:54:32.97","e912766a-3a24-4c7c-8520-f1552b2b8982","fr","Je suis enceinte, est ce que j’ai plus de risque? "
"2020-03-21 19:29:08.747","c25a677c-bf6e-4f99-88fd-e1407c67b0df","fr","Est-ce qu’un simple mal de gorge peut être associé au COVID-19?"
"2020-03-21 23:40:31.217","6550cfe7-749a-48ba-aeca-7e0c91a7bf28","fr","Des médicaments ou plante qui aideraient à guérir ou prévenir "
"2020-03-21 22:04:40.648","64179534-4b74-4d60-8b80-827332536657","fr","Quand est-ce que ça va être terminé?"
"2020-03-21 22:13:06.74","25c411a9-867c-4be5-b680-49802031661e","fr","Je suis en isolement parce que je suis de retour de France. Est-ce que ma famille doit aussi être en isolement?"
"2020-03-21 17:56:14.765","906faca8-4d56-4eab-af95-48b37ad021c0","fr","Si nous avons eu des symptômes et qu’ils sont désormais résorbés, sommes-nous encore contagieux?"
"2020-03-21 21:38:30.258","120df8c2-5148-4cde-ad3c-2f4eb595af5f","fr","Puis-je refuser d'aller travailler en raison du virus ?"
"2020-03-21 20:27:40.438","9b75dedf-19e7-4eb4-9ffd-5cec8f5752d3","en","What are the most common symptoms of COVID-19?"
"2020-03-21 22:03:53.491","fd4e5174-2dfd-4329-859e-8defae564612","en","Comment l'activité économique va être reprise après les semaines de confinement ?"
"2020-03-22 00:57:30.951","6078c3c4-c3ce-4181-ac87-06e3292d2140","en","est-ce qu’un employeur peut obliger ses employés à se présenter sur leur lieu de travail?"
"2020-03-21 22:17:16.497","ff3b676a-bd5b-4919-9ec0-4f40e12ee5fb","fr","Est-ce que c’est gens autour de moi son à risque?"
"2020-03-21 19:14:49.91","9973a414-c87b-4aca-ae1a-2b4ea5290674","en","What are the symptoms of SARS-COV-2"
"2020-03-22 00:47:23.853","5a4c2d2c-6191-4192-9ebc-025336b1d079","en","How many cases are there in the us"
"2020-03-21 22:04:40.666","64179534-4b74-4d60-8b80-827332536657","fr","Qu’est-ce qu’on devrait stocker?"
"2020-03-21 21:21:03.334","b525232a-a8a2-48f9-b6c3-c612ef412c72","fr","Y’a-t’il"
"2020-03-21 21:16:58.186","e5c913ad-344e-40b8-a4fb-aad5c801b5e3","fr","Mes enfants  toussent le matin et je me sens très fatiguée,  suis-je à risque?"
"2020-03-21 17:45:36.069","077f37cf-4d95-4c94-a6d7-f20fdec64aab","fr"," Quels sont les manifestations du covid 19 chez les enfants"
"2020-03-21 22:48:24.973","ac080ca3-54ce-4d49-8c62-b2d850d228e8","fr","Quelles sont les symptomes du Covid-19?"
"2020-03-22 00:20:18.876","91c3514c-e3f6-43cd-beae-fb8cdcde4365","vi","Huhu"
"2020-03-21 22:13:06.748","25c411a9-867c-4be5-b680-49802031661e","fr","Je tousse mais je ne fais pas de fièvre. Est-ce que j’ai la covid-19?"
"2020-03-21 23:43:37.943","ad758027-60ef-4316-974a-6856cdf18b7b","zh","你好"
"2020-03-21 19:14:49.917","9973a414-c87b-4aca-ae1a-2b4ea5290674","en","What's the point of asking you questions if you don't have answers"
"2020-03-21 18:21:58.132","4c8561e9-21bc-4c37-8e87-3c2b971f4f85","en","Est-ce que le Covid-19 est plus contagieux que l'influenza?"
"2020-03-21 22:22:47.897","edda2588-8eb1-4c3e-91e0-39171e9d0814","fr","Combien de temps après l'infection se développent les premiers symptômes?"
"2020-03-21 21:28:01.186","f613f0e1-117b-4343-9e77-4fb4b9b168a4","en","waht are thenoptiin to disinfect hands and surfaces other than soap and alcohol"
"2020-03-21 19:18:36.104","1c6998ac-b901-4d5f-ae2d-7d525963464b","fr","Je suis seul a la maison et j'ai pas d'argent quoi faire?"
"2020-03-21 23:40:31.299","6550cfe7-749a-48ba-aeca-7e0c91a7bf28","fr","Même s'il vit plusieurs heures sur un surface, est-il aussi fort après 1 heure qu'après 1 minute. "
"2020-03-21 23:34:33.27","a26511f8-07a7-4e76-a246-c4c22f5f7f04","fr","Non"
"2020-03-21 22:22:47.929","edda2588-8eb1-4c3e-91e0-39171e9d0814","fr","Si quelque est infecté, était-il contagieux avant d'avoir des symptômes? Combien de temps avant?"
"2020-03-21 17:54:32.896","e912766a-3a24-4c7c-8520-f1552b2b8982","fr","Je reviens de voyage d’un pays non infectée, est ce que je dois être en quarantaine? "
"2020-03-21 23:07:39.93","710e23d7-7a6a-42ed-bd1b-526db8c8c2f8","en","Where do we get the test for COVID-19?"
"2020-03-21 22:04:40.672","64179534-4b74-4d60-8b80-827332536657","fr","Est-ce que ça vaut vraiment la peine de faire ces mesures de confinement.?"
"2020-03-22 00:24:32.459","24e49f6c-1df9-42f5-8f21-ecaa594ed836","en","what has caused it"
"2020-03-21 23:11:44.733","8574ece7-da0a-4566-ba6b-d70d5b14962f","fr","Quels sont les symptômes du covid-19"
"2020-03-21 21:40:21.317","ac3c5070-c403-4453-9176-39c8ebb321c3","en","How many tests are run per day in the US? "
"2020-03-21 17:54:32.859","e912766a-3a24-4c7c-8520-f1552b2b8982","fr","Comment se propage de COVID? "
"2020-03-21 17:54:32.997","e912766a-3a24-4c7c-8520-f1552b2b8982","fr","Est ce que mon pharmacien peut me dépister? "
"2020-03-21 23:20:09.846","7d02e9dc-a465-44f5-8e99-bc90eb50628c","en","Do we have a vaccine for Coronavirus ?"
"2020-03-21 23:08:51.623","96e5bf45-a3e2-479b-af53-202773ea1b81","en","How long will it take for a vaccine to be produced?"
"2020-03-21 18:14:47.575","704edcef-eac3-498c-9163-c696e68a0208","en","test"
"2020-03-21 22:41:05.632","7a8ef480-4e63-429e-b7ff-4763ad47cfe2","pt","How do I know if I haver coronavirus?"
"2020-03-21 17:04:45.167","b46310b5-5877-465c-bd0f-67bad5b70f3a","pt","existe cura para virus em geral ?"
"2020-03-21 21:56:21.439","622b014c-29d3-4205-b423-3ec6ed644e49","en","How long does recovery take on average?"
"2020-03-21 23:21:56.634","8e750805-9fc2-4702-a244-0b7e67cf29ad","vi","How many thing you do not understand"
"2020-03-21 18:40:39.476","b3a54e31-7be8-45e7-b92a-259b109ecc78","fr","Si je tousse, dois-je porter un chandail à manches longues  pour tousser dans mon coude ou vaut-il mieux porter un masque ?"
"2020-03-21 18:48:44.969","7f0bd659-d209-4d2b-bd3a-f0fe73cb085b","en","How long is incubation period? "
"2020-03-21 22:04:40.672","64179534-4b74-4d60-8b80-827332536657","fr","Je suis malade et je n’ai plus de nourriture à la maison, est-ce que quelqu’un peut m’aider?"
"2020-03-21 23:29:02.407","ec41dbc0-8a1c-436a-855c-53583f9b34bf","en","How Covid-19 started?"
"2020-03-21 22:17:06.806","e42e5da7-1d25-4108-9ea4-ac0097334562","fr","puis-je transmettre le covid-21 à quelqu’un si je reviens de voyage?"
"2020-03-21 20:56:54.136","a0147f27-050a-456f-9d52-8f4b317ba678","zh","is the grocery open?"
"2020-03-22 00:26:52.977","849776b0-54f1-4e78-b9cf-7398c599f60d","en","what is the covıd-19's symptoms ?"
"2020-03-21 18:58:57.162","e57e9db6-bc90-499a-ab96-f425ebd72b1a","fr","Si je n'ai pas de voiture mais que je devrais me faire tester, comment me rendre au centre de dépistage sans risquer de contaminer quelqu'un?"
"2020-03-21 18:58:57.187","e57e9db6-bc90-499a-ab96-f425ebd72b1a","fr","Est-ce que boire de l'eau fréquemment peut vraiment aider à ne pas garder le virus dans la gorge%"
"2020-03-21 22:22:58.14","d9df507b-3d73-4a7c-bff8-d2fd90664e34","fr","Les regions chaudes ou froides sont-elles plus à risque?"
"2020-03-21 23:31:31.721","cb017cf3-8b40-4e5f-ae3d-439d5a331808","fr","Est-ce que éternue est un symptôme?"
"2020-03-21 18:59:17.052","704edcef-eac3-498c-9163-c696e68a0208","en","test"
"2020-03-21 21:04:58.203","6b6b5f8b-7580-4a63-83de-10951a203af8","fr","Combien de temps dur la contamination par le virus?"
"2020-03-21 18:21:58.111","4c8561e9-21bc-4c37-8e87-3c2b971f4f85","en","Si j'ai mal à la gorges, est-ce que j'ai le Covid-19?"
"2020-03-21 19:33:18.959","d1cd6b3b-f233-4177-b1e0-90381ca24617","en","I have some symptoms, what should I do?"
"2020-03-22 01:00:35.045","b8ba88da-151b-4d8a-a573-738feccd7008","es","covid19 symptons?"
"2020-03-21 20:18:01.364","5013309c-e29d-48b7-8afa-4e8afb27515b","fr","Quels sont les symptômes du covid "
"2020-03-21 19:00:02.064","f52c4d03-3e67-4764-adf0-4710084ef0b0","en","Can I still see my friends?"
"2020-03-21 23:44:50.553","3df81e7e-33d6-4b84-b676-3e25f14e09cf","fr","Est-ce que le virus est plus facile à attraper que le rhume ordinaire?"
"2020-03-21 23:07:39.918","710e23d7-7a6a-42ed-bd1b-526db8c8c2f8","en","What are the symptoms of COVID-19"
"2020-03-21 21:27:13.052","dd5f015b-75ae-4bd7-9107-739128af87b5","fr","Est-ce que les asmathiques sont plus à risques de complications?"
"2020-03-21 19:18:36.087","1c6998ac-b901-4d5f-ae2d-7d525963464b","fr","ou aller pour faire un test"
"2020-03-22 00:42:17.819","18ed3835-82eb-4ab8-8d70-f82ac4fb0064","en","How many people are infected in Quebec?"
"2020-03-22 00:24:32.466","24e49f6c-1df9-42f5-8f21-ecaa594ed836","en","how can one fight the virus "
"2020-03-21 22:13:06.851","25c411a9-867c-4be5-b680-49802031661e","fr","Comment peut-on guérir de la covid-19?"
"2020-03-21 18:58:23.377","fa019152-04a0-49a2-b193-10070c9f746f","fr","penis rapé"
"2020-03-21 17:54:32.992","e912766a-3a24-4c7c-8520-f1552b2b8982","fr","Y a t il un vaccin contre le COVID? "
"2020-03-21 23:21:56.689","8e750805-9fc2-4702-a244-0b7e67cf29ad","vi","1+1"
"2020-03-21 23:56:41.646","9fa7712f-cf2c-4af8-9e35-5011e66691d2","fr","Après combien de temps les symptômes commencent à apparaître "
"2020-03-22 00:16:53.572","c68c88d6-4c9a-46a9-92be-45fe475a390c","fr","En tant qu'étudiante étrangère, est-ce que l'assurance maladie couvrira les dépenses en cas de la maladie? "
"2020-03-21 18:58:57.178","e57e9db6-bc90-499a-ab96-f425ebd72b1a","fr","Est-ce que la livraison d'épicerie est vraiment meilleure que d'y aller soit même? Ne mettons-nous pas les livreurs en danger?"
"2020-03-21 19:13:41.028","6bcfe004-73de-4f56-8ff0-dd66640fd022","en","How contagious is covid 19?"
"2020-03-21 22:17:16.54","ff3b676a-bd5b-4919-9ec0-4f40e12ee5fb","fr","Go nuance!"
"2020-03-22 00:25:24.931","1a32db5a-0802-423e-b347-69af6b42c8b4","en","What is the death rate of covid-19?"
"2020-03-21 23:40:31.267","6550cfe7-749a-48ba-aeca-7e0c91a7bf28","fr","Des vaccins sont-ils en train d'être tester? Il semble que c'est tôt "
"2020-03-22 01:31:56.094","11553517-7859-43dc-bfcd-354131f01e27","en","How to prevent the spread of COVID-19?"
"2020-03-21 22:19:44.163","8d920b9b-df09-4bad-9151-905c4e00b9f1","fr","Nombre de cas au Québec ?"
"2020-03-21 21:28:01.209","f613f0e1-117b-4343-9e77-4fb4b9b168a4","en","what are the options to disinfect hand or surfaces other than soap and alcohol"
"2020-03-21 22:17:16.505","ff3b676a-bd5b-4919-9ec0-4f40e12ee5fb","fr","Quand est-ce que ça va se terminer?"
"2020-03-22 01:12:16.107","dab8ab73-7e69-407c-8262-b5a22da25a04","en","Is the virus airborne "
"2020-03-21 17:22:52.411","4eefdc31-82d8-4dc8-9d1d-e8a4071487b9","fr","combien de temps faut il avant d'avoir les symptomes?"
"2020-03-21 21:11:28.092","2a102cc2-8f13-4179-b99d-dec455d66bf6","fr","Quelles actions puis-je poser pour aider les entreprises à se sortir de la crise?"
"2020-03-22 01:12:16.1","dab8ab73-7e69-407c-8262-b5a22da25a04","en","I think I’m sick"
"2020-03-21 17:54:32.864","e912766a-3a24-4c7c-8520-f1552b2b8982","fr","Mon voisin revient de voyage, que dois-je faire? "
"2020-03-21 17:52:17.778","94154cbd-75f5-409f-8338-05018c12a9b9","en","When this all will be over?"
"2020-03-21 23:08:51.603","96e5bf45-a3e2-479b-af53-202773ea1b81","en","how painful will it be if I got the virus?"
"2020-03-22 01:41:10.96","3c16663e-dc8b-48f7-8168-d98020a0178e","fr","Quand faire le test ?"
"2020-03-21 22:20:23.412","26cfe891-6fb7-4104-9560-51b684ad79e8","en","Is it safe to get a new job that deals with the public?"
"2020-03-21 20:46:51.891","fa1e419d-5cef-41e6-bb17-f8bd28411028","en","How long does the virus live on surfaces"
"2020-03-21 23:33:56.17","1df0a119-1806-4915-bbba-0fb02d32b873","fr","Quel est le principal mode de transmission de la COVID-19?"
"2020-03-21 21:38:31.936","ed48fde9-b52a-450a-873c-af9d36b3a5dc","en","If I am starting to breath heavily, should I get it checked out?"
"2020-03-21 21:34:53.413","a1d0b19f-0c9b-4404-968a-497a2bdf9ceb","fr","Puis-je passer un test si je ne reviens pas de l’étranger et que j’ai des symptômes "
"2020-03-21 20:28:30.065","c122b6f0-ca0d-4900-bfea-4135a8c3cdb8","en","Quel est le temps d’incubation du virus"
"2020-03-21 21:11:28.145","2a102cc2-8f13-4179-b99d-dec455d66bf6","fr","Puis-je donner des idées au gouvernement pour stimuler l'économie?"
"2020-03-21 21:38:30.249","120df8c2-5148-4cde-ad3c-2f4eb595af5f","fr","Quelkea sont les complications de la maladie ?"
"2020-03-21 22:04:40.665","64179534-4b74-4d60-8b80-827332536657","fr","Est-ce qu’on va limiter le nombre d’articles par personnes à l’épicerie pour éviter qu’il en manque?"
"2020-03-21 18:43:29.04","45797125-d95a-4cf6-941e-d940aaa7ce8c","fr","Est-ce que le Québec a assez de lits ?"
