timestamp_est,anonymous_id,language,question,detected_lang,symptom,statistics,can,hospital,isolation,about,incubation,infection,caution,treatment,future,nextsteps,test,open,total,cluster,ans_0,ans_1,ans_2,ans_3,ans_4
2020-03-22T00:10:16.692Z,a766799a-10d9-423f-bae2-f305cfea635e,en,When will the pandemic end,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,future,"All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities.","COVID-19 is a disease caused by a coronavirus, a highly contagious virus that affects the respiratory tract. It is transmitted from one person to another.","The lump-sum amount granted to an eligible person is $573 per week, for a period of 14 days of isolation. If justified by your state of health, the coverage period for an eligible person could be extended to a maximum of 28 days. ","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday."
2020-03-21T17:20:59.193Z,1c991aeb-b4df-4d84-9595-367d7385e3b6,en,When will covid end,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,future,"All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities.","The lump-sum amount granted to an eligible person is $573 per week, for a period of 14 days of isolation. If justified by your state of health, the coverage period for an eligible person could be extended to a maximum of 28 days. ",Stay at home and avoid contact with others,The coronavirus COVID-19 is very easily transmitted by tiny droplets that are expelled into the air when an infected person coughs or sneezes.,Yes. Measures will be announced shortly.
2020-03-24T13:10:59.865Z,ff3b2e32-f67f-494b-8d0f-d9ab02c82f74,en,How long does the coronavirus last,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,future,"In general, COVID-19 does not survive for long on objects:",Use medication intelligently,The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,Preventive measures that apply to the general public also apply to pregnant women.,Coronavirus disease (COVID-19) in Québec
2020-03-22T20:48:42.624Z,b66ae773-a18d-4129-ab8c-6e90e00f4a65,en,How long the sickens last m,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,future,The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"In general, COVID-19 does not survive for long on objects:","While you await a response from either of the federal programs, it is possible to apply for last-resort financial assistance.",Show them:,Preventive measures that apply to the general public also apply to pregnant women.
2020-03-22T20:48:42.624Z,b66ae773-a18d-4129-ab8c-6e90e00f4a65,en,How long the sickens last m,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,future,The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"In general, COVID-19 does not survive for long on objects:","While you await a response from either of the federal programs, it is possible to apply for last-resort financial assistance.",Show them:,Preventive measures that apply to the general public also apply to pregnant women.
2020-03-21T14:02:57.045Z,ba8ef58c-ddcc-4dbb-bf57-ea2dd5a341e6,en,How long do you expect these restrictive measures to last,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,future,"All of these symptoms of stress, anxiety and depression are very normal in the context of a pandemic. Most people have the resources and mental strength to adapt to this type of situation. You should first rely on how you usually adapt to difficult situations. Here are a few other ways for you to minimize the repercussions of these reactions in your daily life.",Preventive measures that apply to the general public also apply to pregnant women.,"Workers who have flu-like symptoms must call the Government of Québec’s COVID-19 information line at 1 877 644-4545 to find out what they must do to protect their health and avoid spreading the virus.Workers with flu-like symptoms must not visit a user.Workers must not visit a user within 14 days of returning from travelling abroad, irrespective of the country. Workers returning from travelling abroad must self-isolate for 14 days.Workers who are affected by these measures must inform their employer (the user) quickly and contact the user’s CLSC to prevent any interruption of services.Workers who are affected by these measures may be eligible for the Temporary Aid for Workers Program for absences due to COVID-19. For information about eligibility and how to apply for aid, please go to the page Temporary Aid for Workers Program (COVID-19 TAWP).Workers who notice that a user has flu-like symptoms must refer the user to the Government of Québec’s COVID-19 information line at 1 877 644-4545 so that they can find out what they must do to protect their health and avoid spreading the virus.For updates to the directives, which could change at any time, please consult this page regularly.","While you await a response from either of the federal programs, it is possible to apply for last-resort financial assistance.",Visits
2020-03-22T13:53:06.383Z,b386840c-c9df-44aa-a894-cdb2dced28bc,en,I feel a little sick with fewer must I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"Individuals in voluntary self-isolation must stay at home, monitor their symptoms and call 1 877 644-4545 if they have a cough or fever. Certain practices are also recommended if they live with other people who have not travelled. To obtain additional information on the procedures to follow, please refer to the Health Recommendations section."
2020-03-21T22:41:05.702Z,7a8ef480-4e63-429e-b7ff-4763ad47cfe2,pt,When should I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,"As often as possible, but especially:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.","All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities."
2020-03-26T00:00:19.804Z,5b925b2f-4861-464c-837c-d8656bedfdcc,en,When should I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,"As often as possible, but especially:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.","All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities."
2020-03-25T09:56:18.255Z,e8802f90-8b05-4ba1-a97b-abd1c8112932,en,When shoul I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,"As often as possible, but especially:",There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities.","All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities.","All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities."
2020-03-23T12:12:13.436Z,db468922-6c47-498f-b498-ebc957ae7092,en,should I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"As often as possible, but especially:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.
2020-03-26T00:00:19.804Z,5b925b2f-4861-464c-837c-d8656bedfdcc,en,When should I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,"As often as possible, but especially:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.","All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities."
2020-03-22T08:12:33.663Z,79180b89-beb6-4db6-b8ec-cab972c58bb1,en,When should I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,"As often as possible, but especially:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.","All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities."
2020-03-22T13:53:06.383Z,b386840c-c9df-44aa-a894-cdb2dced28bc,en,I feel a little sick with fewer must I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"Individuals in voluntary self-isolation must stay at home, monitor their symptoms and call 1 877 644-4545 if they have a cough or fever. Certain practices are also recommended if they live with other people who have not travelled. To obtain additional information on the procedures to follow, please refer to the Health Recommendations section."
2020-03-24T23:13:49.459Z,507d9771-0b39-4963-8412-f62c293706a0,en,When should I go to the hospital,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,hospital,"As often as possible, but especially:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.","All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities."
2020-03-21T14:02:57.06Z,ba8ef58c-ddcc-4dbb-bf57-ea2dd5a341e6,en,If I experience symptoms but they are manageable should I still go to the hospital for testing,en,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,hospital,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,"Individuals who return from a trip must not go to work. When they return, they are obliged to self-isolate for 14 days.","If you have a fever or are coughing or sneezing, wear a mask in the following situations:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.
2020-03-22T23:14:24.72Z,96874ddc-b0a3-4b88-81da-660395818439,en,What is the longest known asymptomatic incubation period,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,incubation,"The lump-sum amount granted to an eligible worker is $1,146, or $573 per week for a period of 14 days of isolation.","The lump-sum amount granted to an eligible person is $573 per week, for a period of 14 days of isolation. If justified by your state of health, the coverage period for an eligible person could be extended to a maximum of 28 days. ",No. The government will pay parents’ contribution as well as the daycare centres’ subsidies for this period.,The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,At Canadian airports
2020-03-22T09:45:57.907Z,90055b1e-cd4c-43aa-8914-1b8b2a531841,fr,How long does this virus incubate,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,incubation,"In general, COVID-19 does not survive for long on objects:","For the time being, lost days will not be repeated. The Québec government is asking teachers to make the necessary adjustments in their schedules. Additional directives will be issued in due course.",The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"All of these symptoms of stress, anxiety and depression are very normal in the context of a pandemic. Most people have the resources and mental strength to adapt to this type of situation. You should first rely on how you usually adapt to difficult situations. Here are a few other ways for you to minimize the repercussions of these reactions in your daily life.",Show them:
2020-03-24T12:17:03.725Z,355afc48-4323-47c5-99ea-c95e8250f703,en,How long does the incubation period last,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,incubation,"In general, COVID-19 does not survive for long on objects:",The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"While you await a response from either of the federal programs, it is possible to apply for last-resort financial assistance.",Show them:,No. The government will pay parents’ contribution as well as the daycare centres’ subsidies for this period.
2020-03-27T00:19:17.256Z,ed225c95-535f-4346-86d1-c6478d5b69fc,en,What are symptoms in the incubation period,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,incubation,The main symptoms of COVID-19 are as follows:,At Canadian airports,"Workers who have flu-like symptoms must call the Government of Québec’s COVID-19 information line at 1 877 644-4545 to find out what they must do to protect their health and avoid spreading the virus.Workers with flu-like symptoms must not visit a user.Workers must not visit a user within 14 days of returning from travelling abroad, irrespective of the country. Workers returning from travelling abroad must self-isolate for 14 days.Workers who are affected by these measures must inform their employer (the user) quickly and contact the user’s CLSC to prevent any interruption of services.Workers who are affected by these measures may be eligible for the Temporary Aid for Workers Program for absences due to COVID-19. For information about eligibility and how to apply for aid, please go to the page Temporary Aid for Workers Program (COVID-19 TAWP).Workers who notice that a user has flu-like symptoms must refer the user to the Government of Québec’s COVID-19 information line at 1 877 644-4545 so that they can find out what they must do to protect their health and avoid spreading the virus.For updates to the directives, which could change at any time, please consult this page regularly.",Preventive measures that apply to the general public also apply to children.,"The lump-sum amount granted to an eligible person is $573 per week, for a period of 14 days of isolation. If justified by your state of health, the coverage period for an eligible person could be extended to a maximum of 28 days. "
2020-03-23T03:24:04.585Z,edf757da-bb5e-49d1-ab06-c0f946a3bf4e,en,What is the incubation period of COVID 19,en,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,incubation,At Canadian airports,"COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:",The main symptoms of COVID-19 are as follows:,"Workers who have flu-like symptoms must call the Government of Québec’s COVID-19 information line at 1 877 644-4545 to find out what they must do to protect their health and avoid spreading the virus.Workers with flu-like symptoms must not visit a user.Workers must not visit a user within 14 days of returning from travelling abroad, irrespective of the country. Workers returning from travelling abroad must self-isolate for 14 days.Workers who are affected by these measures must inform their employer (the user) quickly and contact the user’s CLSC to prevent any interruption of services.Workers who are affected by these measures may be eligible for the Temporary Aid for Workers Program for absences due to COVID-19. For information about eligibility and how to apply for aid, please go to the page Temporary Aid for Workers Program (COVID-19 TAWP).Workers who notice that a user has flu-like symptoms must refer the user to the Government of Québec’s COVID-19 information line at 1 877 644-4545 so that they can find out what they must do to protect their health and avoid spreading the virus.For updates to the directives, which could change at any time, please consult this page regularly.",There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.
2020-03-22T21:46:40.909Z,80599841-9130-444d-9128-453781e0d680,es,What is the incubation period for COVID 19,en,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,incubation,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,At Canadian airports,"COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:","Workers who have flu-like symptoms must call the Government of Québec’s COVID-19 information line at 1 877 644-4545 to find out what they must do to protect their health and avoid spreading the virus.Workers with flu-like symptoms must not visit a user.Workers must not visit a user within 14 days of returning from travelling abroad, irrespective of the country. Workers returning from travelling abroad must self-isolate for 14 days.Workers who are affected by these measures must inform their employer (the user) quickly and contact the user’s CLSC to prevent any interruption of services.Workers who are affected by these measures may be eligible for the Temporary Aid for Workers Program for absences due to COVID-19. For information about eligibility and how to apply for aid, please go to the page Temporary Aid for Workers Program (COVID-19 TAWP).Workers who notice that a user has flu-like symptoms must refer the user to the Government of Québec’s COVID-19 information line at 1 877 644-4545 so that they can find out what they must do to protect their health and avoid spreading the virus.For updates to the directives, which could change at any time, please consult this page regularly.",The main symptoms of COVID-19 are as follows:
2020-03-24T12:17:03.725Z,355afc48-4323-47c5-99ea-c95e8250f703,en,How long does the incubation period last,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,incubation,"In general, COVID-19 does not survive for long on objects:",The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"While you await a response from either of the federal programs, it is possible to apply for last-resort financial assistance.",Show them:,No. The government will pay parents’ contribution as well as the daycare centres’ subsidies for this period.
2020-03-22T09:19:12.019Z,9652758a-fdec-4d0e-9df3-7afb387acfda,en,Is the virus infectious during incubation period,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,incubation,No. The government will pay parents’ contribution as well as the daycare centres’ subsidies for this period.,At Canadian airports,"Most workers are eligible for employment insurance. We are working with the federal government to ensure that workers who are not in self-isolation but have lost their income can be covered during the period required. Also, the Government is working intensively to develop and offer measures to respond to the economic slowdown, but right now we are concentrating our efforts on health-related measures.",The coronavirus COVID-19 is very easily transmitted by tiny droplets that are expelled into the air when an infected person coughs or sneezes.,"The lump-sum amount granted to an eligible worker is $1,146, or $573 per week for a period of 14 days of isolation."
2020-03-22T23:14:24.72Z,96874ddc-b0a3-4b88-81da-660395818439,en,What is the longest known asymptomatic incubation period,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,incubation,"The lump-sum amount granted to an eligible worker is $1,146, or $573 per week for a period of 14 days of isolation.","The lump-sum amount granted to an eligible person is $573 per week, for a period of 14 days of isolation. If justified by your state of health, the coverage period for an eligible person could be extended to a maximum of 28 days. ",No. The government will pay parents’ contribution as well as the daycare centres’ subsidies for this period.,The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,At Canadian airports
2020-03-23T05:23:45.623Z,ff36e21c-f99a-4015-8fa0-bf1e7cceb028,es,What is the period of incubation,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,incubation,"The lump-sum amount granted to an eligible worker is $1,146, or $573 per week for a period of 14 days of isolation.","The lump-sum amount granted to an eligible person is $573 per week, for a period of 14 days of isolation. If justified by your state of health, the coverage period for an eligible person could be extended to a maximum of 28 days. ",At Canadian airports,The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"Use your judgment in light of the space available. First and foremost, it is important to follow the health recommendations and establish basic hygiene measures."
2020-03-24T11:07:46.74Z,7165f269-9d29-47a0-bf41-36a17ed9789b,en,For a healthy young middle aged adult to get infected but recover by his her own what would be the possibility to have his or her lung permenantly damaged,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,infection,Remaining immobile while lying in bed or sitting in a chair for just 24 hours can have a major impact on loss of autonomy and the onset of complications.,"Start by filling out the registration form . Once your registration is completed, you will be sent an email containing a link to the application form. If there is more than one adult in your family, each adult must submit his or her own application.",This program is for workers who reside in Québec and are in isolation for one of the following reasons:,There is no specific treatment or vaccine for COVID-19 for the moment. Most people with the virus will recover on their own by remaining at home without needing to go to the hospital.,"Be attentive to your feelings, emotions and reactions and allow yourself to voice them to someone you trust. Write them down or express them through physical or other types of activity.Make use of physical activity to let the stress out and eliminate tension.Practice healthy living habits like proper nutrition and sufficient sleep.Limit your access to stressors.Allow yourself life’s little pleasures such as listening to music, taking a warm bath, reading, etc.Remain in contact with people that do you good.Remind yourself of winning strategies you used in the past to get through difficult times.Count on your own strengths.Set limits for yourself, such as refusing a task that you do not want to do and that is non-essential.Learn to delegate and let others help you (this might be asking your children to do the dishes)."
2020-03-22T11:32:16.171Z,ebd2c3a6-3ede-4898-88e9-e6b9010417d8,en,What to do if i am infected,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,infection,Adults at risk of severe respiratory symptoms:,Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,The Gouvernement du Québec suggests that individuals who are abroad come home if possible.,Preventive measures that apply to the general public also apply to children.,"As often as possible, but especially:"
2020-03-25T15:23:17.578Z,1deb4021-c0f9-4d59-a2c7-3e226fe0f779,en,I think I am infected What do I do,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,infection,Adults at risk of severe respiratory symptoms:,"As often as possible, but especially:",Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,The Gouvernement du Québec suggests that individuals who are abroad come home if possible.,Stay at home and avoid contact with others
2020-03-25T11:38:04.719Z,3cf40148-c8eb-49c0-8532-e07065381e98,en,How long does it take for an infected person to show symptoms,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,infection,"The exact mode of transmission of COVID‑19 is unknown at present. However, a person with COVID‑19 is thought to be contagious from the day before their symptoms appear. Studies are ongoing. The information in the following two paragraphs concerns human coronaviruses.","COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:",The coronavirus COVID-19 is very easily transmitted by tiny droplets that are expelled into the air when an infected person coughs or sneezes.,Show them:,"In general, COVID-19 does not survive for long on objects:"
2020-03-22T13:20:11.78Z,f7d3845d-078d-4e97-928c-fbd7a3b508c8,en,How long until an infected person shows symptoms,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,infection,"The exact mode of transmission of COVID‑19 is unknown at present. However, a person with COVID‑19 is thought to be contagious from the day before their symptoms appear. Studies are ongoing. The information in the following two paragraphs concerns human coronaviruses.",The coronavirus COVID-19 is very easily transmitted by tiny droplets that are expelled into the air when an infected person coughs or sneezes.,"COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:",There is currently no known treatment or vaccine for coronavirus (COVID-19).,Adults at risk of severe respiratory symptoms:
2020-03-25T22:17:53.006Z,b8f01f00-0314-43a6-9f66-084c4560d608,en,how to help a friend that is infected,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,infection,Give blood Support the health network  (French only)Become a volunteer: sign up online at Jebenevole.ca  (French only)Share these publications in your community ,"Contrary to fear, which is a response to a well-defined and very real threat, anxiety is a response to a vague or unknown threat. Anxiety manifests itself when we believe that a dangerous or unfortunate event may take place and are expecting it. Everyone experiences anxiety at their own individual degree and intensity. How the anticipated event is perceived will greatly influence the intensity of the anxiety experience.","Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.",The coronavirus COVID-19 is very easily transmitted by tiny droplets that are expelled into the air when an infected person coughs or sneezes.,"The current coronavirus (COVID-19) pandemic is a particular and rare situation. It can affect people physically, but also psychologically. In this type of context, many people will experience stress, anxiety and depression reactions. This page should be seen as a tool that can help you to minimize the repercussions of these kinds of reactions on your life."
2020-03-25T22:17:53.006Z,b8f01f00-0314-43a6-9f66-084c4560d608,en,how to help a friend that is infected,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,infection,Give blood Support the health network  (French only)Become a volunteer: sign up online at Jebenevole.ca  (French only)Share these publications in your community ,"Contrary to fear, which is a response to a well-defined and very real threat, anxiety is a response to a vague or unknown threat. Anxiety manifests itself when we believe that a dangerous or unfortunate event may take place and are expecting it. Everyone experiences anxiety at their own individual degree and intensity. How the anticipated event is perceived will greatly influence the intensity of the anxiety experience.","Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.",The coronavirus COVID-19 is very easily transmitted by tiny droplets that are expelled into the air when an infected person coughs or sneezes.,"The current coronavirus (COVID-19) pandemic is a particular and rare situation. It can affect people physically, but also psychologically. In this type of context, many people will experience stress, anxiety and depression reactions. This page should be seen as a tool that can help you to minimize the repercussions of these kinds of reactions on your life."
2020-03-22T15:33:57.14Z,093574a7-46d8-4320-9e30-38ba5b008459,en,Can you get be infected more than once,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,infection,"Yes. You can be absent from work, without pay, because of sickness or an accident. If you have 3 months’ continuous service, you can benefit from up to 2 days of paid sick leave per year.","Start by filling out the registration form . Once your registration is completed, you will be sent an email containing a link to the application form. If there is more than one adult in your family, each adult must submit his or her own application.",Fever is one of the body’s defence mechanisms that help fight infection.,"The exact mode of transmission of COVID‑19 is unknown at present. However, a person with COVID‑19 is thought to be contagious from the day before their symptoms appear. Studies are ongoing. The information in the following two paragraphs concerns human coronaviruses.","If you have coronavirus symptoms (see page 5), feel weak and fatigued, rest will help you fight the disease. Limit your contact with others until you have no more symptoms. You can go back to your normal activities when your state of health allows you to."
2020-03-21T16:15:49.274Z,3eb07cc6-e9a7-40d0-9609-553a07823637,en,What do I do if I suspect I m infected,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,infection,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,Stay at home and avoid contact with others,"On March 25, the federal government announced the Canada Emergency Response Benefit (CERB), which provides $2 000 per month for workers who are the victims of the COVID-19 pandemic."
2020-03-22T13:41:43.877Z,283caf34-28a4-40d1-8e39-344b1843cd33,en,I need to take a blood test Is there a large risk for infection,en,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,infection,Seniors are more susceptible to infection and complications due to the normal aging process. They also have a higher risk of dying from COVID-19.,Adults at risk of severe respiratory symptoms:,"As often as possible, but especially:","Yes, employers must take all necessary steps to protect workers’ health and ensure their safety and physical well-being, as provided for in section 51 of the Act respecting occupational health and safety.",There is currently no known treatment or vaccine for coronavirus (COVID-19).
2020-03-22T04:21:25.093Z,9dde9fc0-a283-4a34-a2e0-057a195f43cc,en,when will the social distancing end and what is the economic consequent of the pandemic,en,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,isolation,"All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities.","Starting March 13, 2020, non-essential visits to hospitals, residential and long-term care centres, intermediate resources, targeted family-type resources and private seniors’ homes will be prohibited to protect the most vulnerable individuals and workers in the health and social services network. In the case of births, the other parent, significant other or natural caregiver identified for this purpose is not deemed to be a visitor and can accompany the mother.","All Quebecers are being asked to avoid travelling from one region to another or from one city to another, except where necessary. Such travel should be confined to trips for medical reasons and work when teleworking is not possible.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","For places of worship, religious gatherings of all faiths should be suspended, unless they are essential. If a gathering takes place, social distancing must be observed."
