_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question__gold
2721199700,4/20/2020 20:14:21,5570408895,4/20/2020 20:07:00,false,feca,1.0,45456566,USA,NJ,Clifton,138.197.31.58,Could a person who comes from traveling be sure of the symptoms of COVID-19?,"Yes, with proof of residence. However, if the person has symptoms of COVID-19, they will have to self-isolate for 14 days in a place indicated by the quarantine officer or another authority.
 ",Is it possible to go home to one of these regions following a trip abroad?,
2721199700,4/20/2020 20:54:59,5570473362,4/20/2020 20:36:06,false,feca,1.0,45232536,USA,DE,"",108.59.0.13,Can you go home after being in a region with the virus?,"Yes, with proof of residence. However, if the person has symptoms of COVID-19, they will have to self-isolate for 14 days in a place indicated by the quarantine officer or another authority.
 ",Is it possible to go home to one of these regions following a trip abroad?,
2721199700,4/20/2020 21:54:01,5570562016,4/20/2020 21:36:39,false,feca,1.0,45598427,USA,NY,New York,107.170.166.118,¿Where should a person with virus symptoms be isolated and for how long should they be isolated?,"Yes, with proof of residence. However, if the person has symptoms of COVID-19, they will have to self-isolate for 14 days in a place indicated by the quarantine officer or another authority.
 ",Is it possible to go home to one of these regions following a trip abroad?,
2721199701,4/20/2020 20:41:21,5570450278,4/20/2020 20:36:03,false,feca,1.0,45754194,USA,NJ,Clifton,104.131.75.86,Can you visit a relative who lives in another state?,"Yes, visiting a family member in hospital at end-of-life is considered a humanitarian situation. However, the trip will not be allowed if the person displays COVID-19 symptoms.
 Before travelling, make sure the hospital will authorize the visit.
 ",Can a person enter one of these regions to visit a family member in hospital in an end-of-life situation?,
2721199701,4/20/2020 21:01:14,5570486406,4/20/2020 20:35:50,false,feca,1.0,45456566,USA,NJ,Clifton,45.55.190.76,Can a person enter the different regions to make visits?,"Yes, visiting a family member in hospital at end-of-life is considered a humanitarian situation. However, the trip will not be allowed if the person displays COVID-19 symptoms.
 Before travelling, make sure the hospital will authorize the visit.
 ",Can a person enter one of these regions to visit a family member in hospital in an end-of-life situation?,
2721199701,4/20/2020 21:32:09,5570529875,4/20/2020 21:06:21,false,feca,1.0,45632252,USA,GA,Atlanta,107.150.30.173,What number should I call to find out if the hospital is authorizing visits,"Yes, visiting a family member in hospital at end-of-life is considered a humanitarian situation. However, the trip will not be allowed if the person displays COVID-19 symptoms.
 Before travelling, make sure the hospital will authorize the visit.
 ",Can a person enter one of these regions to visit a family member in hospital in an end-of-life situation?,
2721199702,4/20/2020 20:23:25,5570422838,4/20/2020 20:04:18,false,feca,1.0,45599421,USA,GA,Atlanta,104.129.18.254,Can i be  parcel deliver if i had symptoms of covid-19?,"Yes, parcel delivery is considered a priority service. However, delivery persons must not have symptoms of COVID-19.
 ",Is it possible to deliver parcels to these regions?,
2721199702,4/20/2020 21:10:30,5570498291,4/20/2020 21:05:15,false,neodev,1.0,45604197,USA,CA,Los Angeles,104.129.56.170,Can parcels be delivered to these regions,"Yes, parcel delivery is considered a priority service. However, delivery persons must not have symptoms of COVID-19.
 ",Is it possible to deliver parcels to these regions?,
2721199702,4/20/2020 22:41:17,5570623912,4/20/2020 22:11:55,false,feca,1.0,45778982,USA,TX,Dallas,198.96.95.162,Is delivery permitted?,"Yes, parcel delivery is considered a priority service. However, delivery persons must not have symptoms of COVID-19.
 ",Is it possible to deliver parcels to these regions?,
2721199703,4/20/2020 20:13:33,5570407922,4/20/2020 20:10:50,false,feca,1.0,45754194,USA,NJ,Clifton,104.131.75.86,Is it possible for a person with symptoms to move?,"Yes, if the person who is moving is settling in his principal residence and does not display any COVID-19 symptoms.
 Moving companies are considered priority services. However, moving employees cannot carry out their work if they have symptoms of COVID-19.
 ",Is it possible for a person who is moving to one of these regions to do so?,
2721199703,4/20/2020 20:16:53,5570411538,4/20/2020 20:10:48,false,clixsense,1.0,29155723,GBR,J5,North Shields,2.96.94.169,Can I still move house whilst there  is a lockdown.,"Yes, if the person who is moving is settling in his principal residence and does not display any COVID-19 symptoms.
 Moving companies are considered priority services. However, moving employees cannot carry out their work if they have symptoms of COVID-19.
 ",Is it possible for a person who is moving to one of these regions to do so?,
2721199703,4/20/2020 20:33:34,5570438097,4/20/2020 20:26:17,false,neodev,1.0,45416745,USA,TX,Dallas,155.94.250.75,If a person is not infected is it allowed to move to one of these regions?,"Yes, if the person who is moving is settling in his principal residence and does not display any COVID-19 symptoms.
 Moving companies are considered priority services. However, moving employees cannot carry out their work if they have symptoms of COVID-19.
 ",Is it possible for a person who is moving to one of these regions to do so?,
2721199704,4/20/2020 20:46:18,5570460064,4/20/2020 20:30:26,false,feca,1.0,45489427,USA,NJ,Clifton,45.55.160.105,"If I have symptoms of COVID-19, could I use transportation such as the taxi or the subway?","People who have symptoms of COVID-19 are advised not to use public transit, the subway or taxis to get around, including to or from a medical appointment.
 They should use a private car. If this is not possible, they may take a taxi to avoid using public transit. The following preventive measures must be rigorously applied:
 •  If possible, take taxis with interior surfaces that can be cleaned and disinfected easily (for example, vinyl instead of fabric) and where passengers can sit at least 2 metres away from the driver (for example, a van).
•  Before getting into the taxi, they must wash their hands with an alcohol-based hand rub, such as Purell ®  or Bacti Control ®  .
•  Sit as far as possible from the driver.
•  Wear a mask at all times while in the taxi. If the person does not have a mask, they should cover their mouth and nose with a paper tissue or handkerchief.
•   Open the vehicle’s windows, weather permitting. 
•  Use an alcohol-based hand rub to clean their hands after blowing their nose.
•  Limit contact with the interior surfaces of the taxi.
",I have symptoms of COVID-19. Can I use public transit or taxis?,
2721199704,4/20/2020 21:10:20,5570497861,4/20/2020 21:06:46,false,feca,1.0,45710586,USA,UT,Provo,209.95.37.235,"If I have symptoms of the virus, could it go up to public transport?","People who have symptoms of COVID-19 are advised not to use public transit, the subway or taxis to get around, including to or from a medical appointment.
 They should use a private car. If this is not possible, they may take a taxi to avoid using public transit. The following preventive measures must be rigorously applied:
 •  If possible, take taxis with interior surfaces that can be cleaned and disinfected easily (for example, vinyl instead of fabric) and where passengers can sit at least 2 metres away from the driver (for example, a van).
•  Before getting into the taxi, they must wash their hands with an alcohol-based hand rub, such as Purell ®  or Bacti Control ®  .
•  Sit as far as possible from the driver.
•  Wear a mask at all times while in the taxi. If the person does not have a mask, they should cover their mouth and nose with a paper tissue or handkerchief.
•   Open the vehicle’s windows, weather permitting. 
•  Use an alcohol-based hand rub to clean their hands after blowing their nose.
•  Limit contact with the interior surfaces of the taxi.
",I have symptoms of COVID-19. Can I use public transit or taxis?,
2721199704,4/20/2020 21:48:13,5570552654,4/20/2020 21:40:09,false,feca,1.0,45775045,USA,NJ,Clifton,104.131.110.123,what are the instructions for the people who have symptoms?,"People who have symptoms of COVID-19 are advised not to use public transit, the subway or taxis to get around, including to or from a medical appointment.
 They should use a private car. If this is not possible, they may take a taxi to avoid using public transit. The following preventive measures must be rigorously applied:
 •  If possible, take taxis with interior surfaces that can be cleaned and disinfected easily (for example, vinyl instead of fabric) and where passengers can sit at least 2 metres away from the driver (for example, a van).
•  Before getting into the taxi, they must wash their hands with an alcohol-based hand rub, such as Purell ®  or Bacti Control ®  .
•  Sit as far as possible from the driver.
•  Wear a mask at all times while in the taxi. If the person does not have a mask, they should cover their mouth and nose with a paper tissue or handkerchief.
•   Open the vehicle’s windows, weather permitting. 
•  Use an alcohol-based hand rub to clean their hands after blowing their nose.
•  Limit contact with the interior surfaces of the taxi.
",I have symptoms of COVID-19. Can I use public transit or taxis?,
2721199705,4/20/2020 20:39:03,5570446868,4/20/2020 20:33:38,false,neodev,1.0,45416745,USA,TX,Dallas,155.94.250.75,"if I work for a taxi company, what are the safety measures i should follow to protect  myself and the clients?","Taxi drivers should wash their hands regularly with soap under warm running water for at least 20 seconds:
 •  before eating;
•  before smoking;
•  after going to the toilet;
•  after blowing their nose;
•  wash their hands or use an alcohol-based hand rub, such as Purell® or Bacti Control®, after dropping off someone who is sick or has  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19.
Drivers should also follow these recommendations:
 •  Have alcohol-based hand rub or antiseptic wipes on hand at all times.
•  Avoid touching their eyes, nose and mouth.
•  Keep cleaning products in taxis and wash the cleaning product containers every day.
•  Have paper tissues available in the taxi for customers.
•  Clean and disinfect the most frequently used equipment, such as the steering wheel and door handles, several times every day.
•  Disinfect surfaces the person who is sick or who has  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19 touched or might have touched.
•  Drivers who have  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19 should not work.
",I am a taxi driver. What can I do to protect myself and my customers?,
2721199705,4/20/2020 21:34:12,5570532574,4/20/2020 21:15:46,false,feca,1.0,45570816,USA,AZ,Phoenix,23.81.49.14,"If I am seen as a driver without the disinfectant gel, would I be fined?","Taxi drivers should wash their hands regularly with soap under warm running water for at least 20 seconds:
 •  before eating;
•  before smoking;
•  after going to the toilet;
•  after blowing their nose;
•  wash their hands or use an alcohol-based hand rub, such as Purell® or Bacti Control®, after dropping off someone who is sick or has  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19.
Drivers should also follow these recommendations:
 •  Have alcohol-based hand rub or antiseptic wipes on hand at all times.
•  Avoid touching their eyes, nose and mouth.
•  Keep cleaning products in taxis and wash the cleaning product containers every day.
•  Have paper tissues available in the taxi for customers.
•  Clean and disinfect the most frequently used equipment, such as the steering wheel and door handles, several times every day.
•  Disinfect surfaces the person who is sick or who has  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19 touched or might have touched.
•  Drivers who have  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19 should not work.
",I am a taxi driver. What can I do to protect myself and my customers?,
2721199705,4/20/2020 21:35:33,5570536384,4/20/2020 21:11:39,false,feca,1.0,45458538,USA,NJ,Clifton,138.197.26.4,"If I am a taxi driver, what measures should I take to protect myself and my clients?","Taxi drivers should wash their hands regularly with soap under warm running water for at least 20 seconds:
 •  before eating;
•  before smoking;
•  after going to the toilet;
•  after blowing their nose;
•  wash their hands or use an alcohol-based hand rub, such as Purell® or Bacti Control®, after dropping off someone who is sick or has  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19.
Drivers should also follow these recommendations:
 •  Have alcohol-based hand rub or antiseptic wipes on hand at all times.
•  Avoid touching their eyes, nose and mouth.
•  Keep cleaning products in taxis and wash the cleaning product containers every day.
•  Have paper tissues available in the taxi for customers.
•  Clean and disinfect the most frequently used equipment, such as the steering wheel and door handles, several times every day.
•  Disinfect surfaces the person who is sick or who has  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19 touched or might have touched.
•  Drivers who have  https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539  of COVID-19 should not work.
",I am a taxi driver. What can I do to protect myself and my customers?,
2721199706,4/20/2020 20:12:24,5570406568,4/20/2020 20:06:35,false,feca,1.0,45449998,USA,NJ,Clifton,104.131.66.8,Can I take my child with me for shopping?,"Yes, in case of need. However, as much as possible it is preferable to avoiding taking them inside stores.
 ","Can children accompany their parents in grocery stores, drugstores and other public spaces?",
2721199706,4/20/2020 20:42:11,5570451437,4/20/2020 20:36:50,false,feca,1.0,45631005,USA,GA,Atlanta,107.150.30.162,Can I go out with my grandparents to pay for essential services?,"Yes, in case of need. However, as much as possible it is preferable to avoiding taking them inside stores.
 ","Can children accompany their parents in grocery stores, drugstores and other public spaces?",
2721199706,4/20/2020 22:12:18,5570583300,4/20/2020 21:43:04,false,feca,1.0,45541176,USA,NJ,Clifton,45.55.160.105,"Could children accompany parents to supermarkets, pharmacies and public spaces?","Yes, in case of need. However, as much as possible it is preferable to avoiding taking them inside stores.
 ","Can children accompany their parents in grocery stores, drugstores and other public spaces?",
2721199707,4/20/2020 20:39:03,5570446862,4/20/2020 20:33:38,false,neodev,1.0,45416745,USA,TX,Dallas,155.94.250.75,Can children go to the playground?,"Any type of shared equipment should not be used. Playgrounds have been closed in some cities such as Montréal and Québec City.
 ",Can children play on playground equipment?,
2721199707,4/20/2020 21:34:12,5570532567,4/20/2020 21:15:46,false,feca,1,45570816,USA,AZ,Phoenix,23.81.49.14,If a child is seen in a park ¿would their parents be fined?,"Any type of shared equipment should not be used. Playgrounds have been closed in some cities such as Montréal and Québec City.
 ",Can children play on playground equipment?,
2721199707,4/20/2020 21:35:33,5570536394,4/20/2020 21:11:39,false,feca,1.0,45458538,USA,NJ,Clifton,138.197.26.4,Could the children go out to play in a playground?,"Any type of shared equipment should not be used. Playgrounds have been closed in some cities such as Montréal and Québec City.
 ",Can children play on playground equipment?,
2721199708,4/20/2020 20:46:18,5570460071,4/20/2020 20:30:26,false,feca,1.0,45489427,USA,NJ,Clifton,45.55.160.105,Are people authorized to use public transportation?,"Public transit services continue to operate and are an essential service to enable staff in the health and social services network to travel.
 Québec transit authorities have increased the frequency of maintenance of their vehicles and facilities.
 Users are still advised to follow the usual health advice and to maintain as far as possible a distance of 2 metres from the other people present.
 Moreover, they are asked, as far as possible, to modify their usual schedules to limit rush-hour crowds in mass transit systems.
 ",Can the public continue to use mass transit?,
2721199708,4/20/2020 21:10:20,5570497868,4/20/2020 21:06:46,false,feca,1.0,45710586,USA,UT,Provo,209.95.37.235,Can we all continue using public transportation if we do not have symptoms?,"Public transit services continue to operate and are an essential service to enable staff in the health and social services network to travel.
 Québec transit authorities have increased the frequency of maintenance of their vehicles and facilities.
 Users are still advised to follow the usual health advice and to maintain as far as possible a distance of 2 metres from the other people present.
 Moreover, they are asked, as far as possible, to modify their usual schedules to limit rush-hour crowds in mass transit systems.
 ",Can the public continue to use mass transit?,
2721199708,4/20/2020 21:48:13,5570552647,4/20/2020 21:40:09,false,feca,1.0,45775045,USA,NJ,Clifton,104.131.110.123,who are the people allowed to use public transit?,"Public transit services continue to operate and are an essential service to enable staff in the health and social services network to travel.
 Québec transit authorities have increased the frequency of maintenance of their vehicles and facilities.
 Users are still advised to follow the usual health advice and to maintain as far as possible a distance of 2 metres from the other people present.
 Moreover, they are asked, as far as possible, to modify their usual schedules to limit rush-hour crowds in mass transit systems.
 ",Can the public continue to use mass transit?,
2721199709,4/20/2020 20:10:46,5570404345,4/20/2020 20:04:01,false,clixsense,1.0,29155723,GBR,J5,North Shields,2.96.94.169,Am I allowed to ride my motorcycle and still comply with social distancing guidelines,"Yes, but alone. However, the same instructions pertaining to travel apply, that is, such travel must be confined to medical reasons and to go to work when teleworking is impossible.
 ",Is motorcycling allowed?,
2721199709,4/20/2020 20:37:38,5570444512,4/20/2020 20:35:26,false,feca,1.0,45710586,USA,UT,Provo,209.95.37.235,motorcycles will be allowed,"Yes, but alone. However, the same instructions pertaining to travel apply, that is, such travel must be confined to medical reasons and to go to work when teleworking is impossible.
 ",Is motorcycling allowed?,
2721199709,4/20/2020 21:04:01,5570490251,4/20/2020 20:38:52,false,clixsense,1.0,45626834,USA,GA,Atlanta,104.223.94.162,Can I use my motorcycle?,"Yes, but alone. However, the same instructions pertaining to travel apply, that is, such travel must be confined to medical reasons and to go to work when teleworking is impossible.
 ",Is motorcycling allowed?,
2721199710,4/20/2020 20:49:09,5570464170,4/20/2020 20:35:10,false,feca,1.0,45587401,USA,NJ,Clifton,104.236.205.233,Activate the Canadian Federal Emergency Response (VERB) feature that people need,"The PATT was going to end when other financial assistance programs covering the same needs were introduced. The Canada Emergency Response Benefit (CERB) offered by the federal government meets peoples’ needs, which is why the PATT is no longer necessary.
 ",Why is the Temporary Aid for Workers Program (PATT) ending?,
2721199710,4/20/2020 21:00:54,5570485872,4/20/2020 20:31:42,false,feca,1.0,45598427,USA,NJ,Clifton,104.236.195.147,When will the temporary worker assistance program (PATT) end?,"The PATT was going to end when other financial assistance programs covering the same needs were introduced. The Canada Emergency Response Benefit (CERB) offered by the federal government meets peoples’ needs, which is why the PATT is no longer necessary.
 ",Why is the Temporary Aid for Workers Program (PATT) ending?,
2721199710,4/20/2020 21:43:56,5570547591,4/20/2020 21:31:18,false,feca,1.0,45451109,USA,NJ,Clifton,104.236.195.72,The Canadian Federal Emergency Response (CERB) feature meets the needs of people by the federal,"The PATT was going to end when other financial assistance programs covering the same needs were introduced. The Canada Emergency Response Benefit (CERB) offered by the federal government meets peoples’ needs, which is why the PATT is no longer necessary.
 ",Why is the Temporary Aid for Workers Program (PATT) ending?,
2721199711,4/20/2020 20:38:24,5570445854,4/20/2020 20:32:29,false,feca,1.0,45246783,USA,NJ,Clifton,104.131.19.173,"is the patt inactive? or is still running, I need assistance","All applications submitted before 4:00 p.m. on April 10 will be processed in accordance with the current procedure.
 ",I applied for assistance under the PATT and haven’t received a reply. What’s going to happen now that the program is ending?,
2721199711,4/20/2020 20:39:27,5570447632,4/20/2020 20:31:33,false,feca,1.0,45654496,USA,TX,Pflugerville,216.144.252.126,"I need a reply about the PATT, it is currently ending and I have not received a reply?","All applications submitted before 4:00 p.m. on April 10 will be processed in accordance with the current procedure.
 ",I applied for assistance under the PATT and haven’t received a reply. What’s going to happen now that the program is ending?,
2721199711,4/20/2020 20:42:39,5570452041,4/20/2020 20:31:27,false,feca,1.0,45438894,USA,NJ,Clifton,104.131.66.8,What happened to attending pat? I made the request and I have no answers?,"All applications submitted before 4:00 p.m. on April 10 will be processed in accordance with the current procedure.
 ",I applied for assistance under the PATT and haven’t received a reply. What’s going to happen now that the program is ending?,
2721199712,4/20/2020 20:46:25,5570460291,4/20/2020 20:31:56,false,neodev,1.0,45432941,USA,TX,Dallas,155.94.250.71,Will all requests to PATT be processed?,"Yes. All applications for assistance received up until the program ends will be processed in a timely manner. Applicants will be notified of the decision regarding their application and the reason it has been refused, if such is the case.
 ",Will applications that have already been submitted to the PATT still be reviewed?,
2721199712,4/20/2020 20:56:25,5570475644,4/20/2020 20:31:30,false,feca,1.0,45657507,USA,NY,New York,107.170.166.118,Applications that have already been sent to PATT if they could be reviewed and notifications would reach applicants?,"Yes. All applications for assistance received up until the program ends will be processed in a timely manner. Applicants will be notified of the decision regarding their application and the reason it has been refused, if such is the case.
 ",Will applications that have already been submitted to the PATT still be reviewed?,
2721199712,4/20/2020 21:16:50,5570508408,4/20/2020 21:02:42,false,feca,1.0,45284386,USA,TX,Dallas,198.96.95.188,Will my requests to patt be reviewed on this national security issue?,"Yes. All applications for assistance received up until the program ends will be processed in a timely manner. Applicants will be notified of the decision regarding their application and the reason it has been refused, if such is the case.
 ",Will applications that have already been submitted to the PATT still be reviewed?,
2721199713,4/20/2020 20:11:09,5570404933,4/20/2020 20:07:43,false,feca,1.0,45601404,USA,"","",192.40.220.118,in how many days do I have to submit a request for administrative reconsideration,"You can submit an application for administrative reconsideration within 30 days from the date you were notified of the decision regarding the PATT. Every application for administrative reconsideration received within the prescribed time period will be processed.
 ","I was informed that my application was inadmissible and I want to contest the decision. Can I do that, even if the program has ended?",
2721199713,4/20/2020 20:31:34,5570434389,4/20/2020 20:07:30,false,feca,1,45589503,USA,NJ,Clifton,104.236.233.182,What is the time frame to file a request for administrative reconsideration?,"You can submit an application for administrative reconsideration within 30 days from the date you were notified of the decision regarding the PATT. Every application for administrative reconsideration received within the prescribed time period will be processed.
 ","I was informed that my application was inadmissible and I want to contest the decision. Can I do that, even if the program has ended?",
2721199713,4/20/2020 20:45:31,5570458603,4/20/2020 20:40:02,false,feca,1.0,45246783,USA,NJ,Clifton,104.131.19.173,"I was rejected the patt request, can I take it again?","You can submit an application for administrative reconsideration within 30 days from the date you were notified of the decision regarding the PATT. Every application for administrative reconsideration received within the prescribed time period will be processed.
 ","I was informed that my application was inadmissible and I want to contest the decision. Can I do that, even if the program has ended?",
2721199714,4/20/2020 20:16:05,5570410728,4/20/2020 20:03:03,false,feca,1.0,45657507,USA,NY,New York,107.170.166.118,Can I receive a bank transfer even if the PATT has ended?,"Yes.
 ","I received an email explaining how to accept a bank transfer. Should I accept it, even if the PATT has ended?",
2721199714,4/20/2020 20:45:52,5570459374,4/20/2020 20:30:16,false,feca,1.0,45541846,USA,NJ,Clifton,45.55.160.105,Should I accept emails with bank transfer details?,"Yes.
 ","I received an email explaining how to accept a bank transfer. Should I accept it, even if the PATT has ended?",
2721199714,4/20/2020 21:31:03,5570528696,4/20/2020 21:16:32,false,feca,1.0,45568923,USA,FL,Miami,173.44.37.74,Should I take precautions about the pandemic?,"Yes.
 ","I received an email explaining how to accept a bank transfer. Should I accept it, even if the PATT has ended?",
2721199715,4/20/2020 20:28:33,5570429218,4/20/2020 20:20:36,false,feca,1.0,45541176,USA,NJ,Clifton,45.55.160.105,Where to get financial assistance if the PATT is closed?,"If you have not already done so, you can apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 ","If the PATT no longer exists, where can I obtain financial assistance?",
2721199715,4/20/2020 20:47:33,5570462122,4/20/2020 20:31:26,false,feca,1.0,45597733,USA,IL,Chicago,23.81.152.163,where can i borrow,"If you have not already done so, you can apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 ","If the PATT no longer exists, where can I obtain financial assistance?",
2721199715,4/20/2020 21:14:50,5570505889,4/20/2020 21:09:32,false,feca,1.0,45602995,USA,VA,Reston,147.135.36.175,What steps do I need to take to get financial aid?,"If you have not already done so, you can apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 ","If the PATT no longer exists, where can I obtain financial assistance?",
2721199716,4/20/2020 20:39:43,5570447985,4/20/2020 20:31:26,false,feca,1.0,45389825,USA,AZ,Phoenix,209.50.50.98,How can I contact the CERB?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721199716,4/20/2020 20:51:08,5570466912,4/20/2020 20:30:45,false,feca,1.0,45492410,USA,NJ,Clifton,45.55.213.26,Is the CERB automatic once I make the request in the PATT?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721199716,4/20/2020 20:58:30,5570481655,4/20/2020 20:30:53,false,feca,1.0,45452622,USA,NJ,Clifton,138.197.26.186,Is my PATT request automatically sent?,"No. You must apply for the CERB at the following address: https://www.canada.ca/en/revenue-agency/services/benefits/apply-for-cerb-with-cra.html .
 For answers to common questions about the CERB, call the automated help line at 1-833-966-2099. To speak with an agent about the CERB or your Canada Revenue Agency account, call 1-800-959-7383.
 ",Will my application for the PATT automatically be forwarded to the CERB?,
2721199717,4/20/2020 20:54:26,5570472453,4/20/2020 20:32:48,false,feca,1.0,45492280,USA,NJ,Clifton,138.197.26.4,Will I still receive the CERB if I have assistance at the PATT?,"Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721199717,4/20/2020 20:56:09,5570475230,4/20/2020 20:32:43,false,clixsense,1.0,45470038,USA,GA,Atlanta,107.150.30.182,Can i be accepted to get economic assistance?,"Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721199717,4/20/2020 21:19:24,5570511462,4/20/2020 21:02:49,false,feca,1.0,45598105,USA,IL,Chicago,23.81.152.163,"If I already have financial aid, I can still receive the CERB","Yes, provided you meet the eligibility requirements for the CERB.
 ","If I’ve already financial assistance under the PATT, will I still be able to receive the CERB?",
2721199718,4/20/2020 20:23:25,5570422827,4/20/2020 20:04:18,false,feca,1.0,45599421,USA,GA,Atlanta,104.129.18.254,What can i do if my application is on hold? how long do i have to wait to be processed?,"Applications that are on hold pending a decision regarding Employment Insurance will not be processed until April 20, 2020. If you do not contact the Red Cross before that date, it will inform you of the status of your application in the following days.
 ","My PATT application is on hold, because I’m waiting on a decision regarding Employment Insurance, which I have notify the Red Cross of as soon as I get it. What happens if I received the EI decision after April 10?",
2721199718,4/20/2020 21:10:30,5570498294,4/20/2020 21:05:15,false,neodev,1.0,45604197,USA,CA,Los Angeles,104.129.56.170,"I’m waiting on a decision regarding Employment Insurance,  What happens if I received the EI decision after April 10?","Applications that are on hold pending a decision regarding Employment Insurance will not be processed until April 20, 2020. If you do not contact the Red Cross before that date, it will inform you of the status of your application in the following days.
 ","My PATT application is on hold, because I’m waiting on a decision regarding Employment Insurance, which I have notify the Red Cross of as soon as I get it. What happens if I received the EI decision after April 10?",
2721199718,4/20/2020 22:14:36,5570588486,4/20/2020 22:11:21,false,feca,1.0,45572260,USA,NJ,Clifton,104.131.19.173,Will applications for employment insurance be processed?,"Applications that are on hold pending a decision regarding Employment Insurance will not be processed until April 20, 2020. If you do not contact the Red Cross before that date, it will inform you of the status of your application in the following days.
 ","My PATT application is on hold, because I’m waiting on a decision regarding Employment Insurance, which I have notify the Red Cross of as soon as I get it. What happens if I received the EI decision after April 10?",
2721199719,4/20/2020 20:32:36,5570436598,4/20/2020 20:03:11,false,clixsense,1.0,45470038,USA,GA,Atlanta,107.150.30.182,can you process applications within 2 business day?,"The objective has always been to reply within 48 hours. Note that when the program was launched, given the high number of applications received in a short time, this objective could not be met. But measures have been taken since then and we are now meeting our commitments.
 ",How long will it take to receive a reply regarding applications that are currently being processed?,
2721199719,4/20/2020 20:37:00,5570443220,4/20/2020 20:35:11,false,neodev,1.0,45705715,USA,GA,Atlanta,104.129.18.203,How long will it take to receive a reply regarding applications that are currently being processed?,"The objective has always been to reply within 48 hours. Note that when the program was launched, given the high number of applications received in a short time, this objective could not be met. But measures have been taken since then and we are now meeting our commitments.
 ",How long will it take to receive a reply regarding applications that are currently being processed?,
2721199719,4/20/2020 21:39:42,5570541454,4/20/2020 21:34:30,false,feca,1.0,45365204,USA,FL,Miami,173.44.37.74,How long will it take to respond to requests?,"The objective has always been to reply within 48 hours. Note that when the program was launched, given the high number of applications received in a short time, this objective could not be met. But measures have been taken since then and we are now meeting our commitments.
 ",How long will it take to receive a reply regarding applications that are currently being processed?,
2721199720,4/20/2020 20:04:27,5570394009,4/20/2020 20:01:34,false,feca,1.0,45724978,USA,NY,New York,107.170.127.117,Which schools are closed?," Public and private schools All schools and training centres are closed.
 No school or training centre personnel are required to report to work until May 1, inclusive, except for exceptional measures.
 The school system’s administrative centres will continue to carry out essential activities. They will remain open until May 1, 2020. However, administrative staff members are asked to work remotely whenever possible.
 ",Which schools are closed or open?,
2721199720,4/20/2020 20:15:59,5570410622,4/20/2020 20:01:33,false,neodev,1.0,45432941,USA,TX,Dallas,155.94.250.71,Are schools going to be open or closed?," Public and private schools All schools and training centres are closed.
 No school or training centre personnel are required to report to work until May 1, inclusive, except for exceptional measures.
 The school system’s administrative centres will continue to carry out essential activities. They will remain open until May 1, 2020. However, administrative staff members are asked to work remotely whenever possible.
 ",Which schools are closed or open?,
